initial_z,Zbase,new_Z,m1,m2,initial_period_in_days
0.00284,0.00284,0.00284,191.9157747907,7.1643280427,9.787801837
0.00284,0.00284,0.00284,191.9157747907,7.1643280427,15.7609256313
0.00284,0.00284,0.00284,191.9157747907,7.1643280427,25.3792200634
0.00284,0.00284,0.00284,191.9157747907,7.1643280427,40.8671943571
0.00284,0.00284,0.00284,191.9157747907,7.1643280427,65.8068912463
0.00284,0.00284,0.00284,191.9157747907,7.1643280427,105.9663381257
0.00284,0.00284,0.00284,191.9157747907,7.1643280427,170.6335704835
0.00284,0.00284,0.00284,191.9157747907,7.1643280427,274.7647591767
0.00284,0.00284,0.00284,191.9157747907,7.1643280427,442.4432582141
0.00284,0.00284,0.00284,191.9157747907,7.1643280427,712.4495780525
0.00284,0.00284,0.00284,191.9157747907,7.1643280427,1147.2305020897
0.00284,0.00284,0.00284,0.5,8.5687739735,0.02
0.00284,0.00284,0.00284,0.5,8.5687739735,0.0322052406
0.00284,0.00284,0.00284,0.5,8.5687739735,0.0518588759
0.00284,0.00284,0.00284,0.5,8.5687739735,0.0835063787
0.00284,0.00284,0.00284,0.5,8.5687739735,0.1344671507
0.00284,0.00284,0.00284,0.5,8.5687739735,0.2165273468
0.00284,0.00284,0.00284,0.5,8.5687739735,0.3486657644
0.00284,0.00284,0.00284,0.5,8.5687739735,0.5614432408
0.00284,0.00284,0.00284,0.5,8.5687739735,0.9040707313
0.00284,0.00284,0.00284,0.5,8.5687739735,1.4557907688
0.00284,0.00284,0.00284,0.5,8.5687739735,2.3442045951
0.00284,0.00284,0.00284,0.5,8.5687739735,3.7747836443
0.00284,0.00284,0.00284,0.5,8.5687739735,6.0783907646
0.00284,0.00284,0.00284,0.5,8.5687739735,9.787801837
0.00284,0.00284,0.00284,0.5,8.5687739735,15.7609256313
0.00284,0.00284,0.00284,0.5,8.5687739735,25.3792200634
0.00284,0.00284,0.00284,0.5,8.5687739735,40.8671943571
0.00284,0.00284,0.00284,0.5,8.5687739735,65.8068912463
0.00284,0.00284,0.00284,0.5,8.5687739735,105.9663381257
0.00284,0.00284,0.00284,0.5,8.5687739735,170.6335704835
0.00284,0.00284,0.00284,0.5,8.5687739735,274.7647591767
0.00284,0.00284,0.00284,0.5,8.5687739735,442.4432582141
0.00284,0.00284,0.00284,0.5,8.5687739735,712.4495780525
0.00284,0.00284,0.00284,0.5,8.5687739735,1147.2305020897
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,0.02
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,0.0322052406
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,0.0518588759
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,0.0835063787
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,0.1344671507
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,0.2165273468
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,0.3486657644
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,0.5614432408
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,0.9040707313
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,1.4557907688
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,2.3442045951
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,3.7747836443
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,6.0783907646
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,9.787801837
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,15.7609256313
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,25.3792200634
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,40.8671943571
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,65.8068912463
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,105.9663381257
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,170.6335704835
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,274.7647591767
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,442.4432582141
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,712.4495780525
0.00284,0.00284,0.00284,0.7095422797,8.5687739735,1147.2305020897
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,0.02
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,0.0322052406
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,0.0518588759
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,0.0835063787
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,0.1344671507
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,0.2165273468
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,0.3486657644
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,0.5614432408
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,0.9040707313
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,1.4557907688
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,2.3442045951
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,3.7747836443
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,6.0783907646
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,9.787801837
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,15.7609256313
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,25.3792200634
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,40.8671943571
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,65.8068912463
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,105.9663381257
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,170.6335704835
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,274.7647591767
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,442.4432582141
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,712.4495780525
0.00284,0.00284,0.00284,1.0069004934,8.5687739735,1147.2305020897
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,0.02
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,0.0322052406
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,0.0518588759
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,0.0835063787
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,0.1344671507
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,0.2165273468
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,0.3486657644
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,0.5614432408
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,0.9040707313
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,1.4557907688
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,2.3442045951
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,3.7747836443
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,6.0783907646
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,9.787801837
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,15.7609256313
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,25.3792200634
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,40.8671943571
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,65.8068912463
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,105.9663381257
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,170.6335704835
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,274.7647591767
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,442.4432582141
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,712.4495780525
0.00284,0.00284,0.00284,1.4288769431,8.5687739735,1147.2305020897
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,0.02
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,0.0322052406
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,0.0518588759
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,0.0835063787
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,0.1344671507
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,0.2165273468
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,0.3486657644
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,0.5614432408
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,0.9040707313
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,1.4557907688
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,2.3442045951
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,3.7747836443
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,6.0783907646
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,9.787801837
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,15.7609256313
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,25.3792200634
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,40.8671943571
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,65.8068912463
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,105.9663381257
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,170.6335704835
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,274.7647591767
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,442.4432582141
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,712.4495780525
0.00284,0.00284,0.00284,2.0276972072,8.5687739735,1147.2305020897
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,0.02
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,0.0322052406
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,0.0518588759
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,0.0835063787
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,0.1344671507
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,0.2165273468
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,0.3486657644
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,0.5614432408
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,0.9040707313
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,1.4557907688
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,2.3442045951
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,3.7747836443
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,6.0783907646
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,9.787801837
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,15.7609256313
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,25.3792200634
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,40.8671943571
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,65.8068912463
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,105.9663381257
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,170.6335704835
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,274.7647591767
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,442.4432582141
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,712.4495780525
0.00284,0.00284,0.00284,2.8774737979,8.5687739735,1147.2305020897
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,0.02
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,0.0322052406
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,0.0518588759
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,0.0835063787
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,0.1344671507
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,0.2165273468
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,0.3486657644
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,0.5614432408
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,0.9040707313
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,1.4557907688
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,2.3442045951
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,3.7747836443
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,6.0783907646
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,9.787801837
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,15.7609256313
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,25.3792200634
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,40.8671943571
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,65.8068912463
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,105.9663381257
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,170.6335704835
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,274.7647591767
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,442.4432582141
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,712.4495780525
0.00284,0.00284,0.00284,4.0833786368,8.5687739735,1147.2305020897
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,0.02
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,0.0322052406
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,0.0518588759
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,0.0835063787
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,0.1344671507
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,0.2165273468
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,0.3486657644
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,0.5614432408
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,0.9040707313
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,1.4557907688
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,2.3442045951
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,3.7747836443
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,6.0783907646
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,9.787801837
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,15.7609256313
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,25.3792200634
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,40.8671943571
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,65.8068912463
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,105.9663381257
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,170.6335704835
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,274.7647591767
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,442.4432582141
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,712.4495780525
0.00284,0.00284,0.00284,5.7946595737,8.5687739735,1147.2305020897
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,0.02
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,0.0322052406
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,0.0518588759
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,0.0835063787
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,0.1344671507
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,0.2165273468
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,0.3486657644
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,0.5614432408
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,0.9040707313
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,1.4557907688
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,2.3442045951
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,3.7747836443
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,6.0783907646
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,9.787801837
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,15.7609256313
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,25.3792200634
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,40.8671943571
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,65.8068912463
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,105.9663381257
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,170.6335704835
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,274.7647591767
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,442.4432582141
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,712.4495780525
0.00284,0.00284,0.00284,8.2231119282,8.5687739735,1147.2305020897
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,0.02
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,0.0322052406
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,0.0518588759
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,0.0835063787
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,0.1344671507
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,0.2165273468
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,0.3486657644
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,0.5614432408
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,0.9040707313
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,1.4557907688
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,2.3442045951
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,3.7747836443
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,6.0783907646
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,9.787801837
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,15.7609256313
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,25.3792200634
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,40.8671943571
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,65.8068912463
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,105.9663381257
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,170.6335704835
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,274.7647591767
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,442.4432582141
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,712.4495780525
0.00284,0.00284,0.00284,11.6692911677,8.5687739735,1147.2305020897
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,0.02
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,0.0322052406
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,0.0518588759
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,0.0835063787
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,0.1344671507
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,0.2165273468
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,0.3486657644
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,0.5614432408
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,0.9040707313
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,1.4557907688
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,2.3442045951
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,3.7747836443
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,6.0783907646
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,9.787801837
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,15.7609256313
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,25.3792200634
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,40.8671943571
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,65.8068912463
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,105.9663381257
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,170.6335704835
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,274.7647591767
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,442.4432582141
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,712.4495780525
0.00284,0.00284,0.00284,16.5597109156,8.5687739735,1147.2305020897
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,0.02
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,0.0322052406
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,0.0518588759
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,0.0835063787
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,0.1344671507
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,0.2165273468
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,0.3486657644
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,0.5614432408
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,0.9040707313
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,1.4557907688
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,2.3442045951
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,3.7747836443
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,6.0783907646
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,9.787801837
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,15.7609256313
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,25.3792200634
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,40.8671943571
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,65.8068912463
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,105.9663381257
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,170.6335704835
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,274.7647591767
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,442.4432582141
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,712.4495780525
0.00284,0.00284,0.00284,23.4996300688,8.5687739735,1147.2305020897
0.00284,0.00284,0.00284,33.3479621828,8.5687739735,0.02
0.00284,0.00284,0.00284,33.3479621828,8.5687739735,0.0322052406
0.00284,0.00284,0.00284,33.3479621828,8.5687739735,0.0518588759
0.00284,0.00284,0.00284,33.3479621828,8.5687739735,0.0835063787
0.00284,0.00284,0.00284,33.3479621828,8.5687739735,0.1344671507
0.00284,0.00284,0.00284,33.3479621828,8.5687739735,0.2165273468
0.00284,0.00284,0.00284,33.3479621828,8.5687739735,0.3486657644
0.00284,0.00284,0.00284,33.3479621828,8.5687739735,0.5614432408
0.00284,0.00284,0.00284,33.3479621828,8.5687739735,0.9040707313
0.00284,0.00284,0.00284,33.3479621828,8.5687739735,1.4557907688
0.00284,0.00284,0.00284,33.3479621828,8.5687739735,2.3442045951
0.00284,0.00284,0.00284,33.3479621828,8.5687739735,3.7747836443
0.00284,0.00284,0.00284,33.3479621828,8.5687739735,6.0783907646
0.00284,0.00284,0.00284,33.3479621828,8.5687739735,9.787801837
0.00284,0.00284,0.00284,33.3479621828,8.5687739735,15.7609256313
0.00284,0.00284,0.00284,33.3479621828,8.5687739735,25.3792200634
0.00284,0.00284,0.00284,33.3479621828,8.5687739735,40.8671943571
0.00284,0.00284,0.00284,33.3479621828,8.5687739735,65.8068912463
0.00284,0.00284,0.00284,33.3479621828,8.5687739735,105.9663381257
0.00284,0.00284,0.00284,33.3479621828,8.5687739735,170.6335704835
0.00284,0.00284,0.00284,33.3479621828,8.5687739735,274.7647591767
